order_id,account_id,city,street,building,unit,postcode,family_token,order_date
ORD-0001698,ACC-000482,Central City,Pne St 10,B ۵۹,,,FAM-X-000482,2025-12-11
ORD-0001699,ACC-000482,Central City,Pne St 10,B ۵۹,,,FAM-X-000482,2025-07-27
ORD-0001700,ACC-000482,Central City,Pne St 10,B ۵۹,,,FAM-X-000482,2025-12-13
ORD-0001701,ACC-000482,Central City,Pne St 10,B ۵۹,,,FAM-X-000482,2025-06-09
ORD-0001702,ACC-000482,Central City,Pne St 10,B ۵۹,,,FAM-X-000482,2025-05-31
ORD-0001703,ACC-000483,CENTRAL CITY,Pine St. 10,Bldg-59,Apt ۴,PC 2 0059,FAM-X-000483,2025-06-16
ORD-0001704,ACC-000483,CENTRAL CITY,Pine St. 10,Bldg-59,Apt ۴,PC 2 0059,FAM-X-000483,2025-09-15
ORD-0001705,ACC-000483,CENTRAL CITY,Pine St. 10,Bldg-59,Apt ۴,PC 2 0059,FAM-X-000483,2025-10-03
ORD-0001706,ACC-000483,CENTRAL CITY,Pine St. 10,Bldg-59,Apt ۴,PC 2 0059,FAM-X-000483,2025-06-29
ORD-0001707,ACC-000484,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۱,PC 3 0060,FAM-X-000484,2025-10-21
ORD-0001708,ACC-000484,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۱,PC 3 0060,FAM-X-000484,2025-03-26
ORD-0001709,ACC-000485,South City,El St 10,B ۶۰,۲,PC30060,FAM-00238,2025-02-19
ORD-0001710,ACC-000485,South City,El St 10,B ۶۰,۲,PC30060,FAM-00238,2025-06-30
ORD-0001711,ACC-000485,South City,El St 10,B ۶۰,۲,PC30060,FAM-00238,2025-04-20
ORD-0001712,ACC-000486,South City,lm St 10,B ۶۰,۲,PC30060,FAM-X-000486,2025-12-17
ORD-0001713,ACC-000486,South City,lm St 10,B ۶۰,۲,PC30060,FAM-X-000486,2025-05-09
ORD-0001714,ACC-000486,South City,lm St 10,B ۶۰,۲,PC30060,FAM-X-000486,2025-03-25
ORD-0001715,ACC-000486,South City,lm St 10,B ۶۰,۲,PC30060,FAM-X-000486,2025-08-02
ORD-0001716,ACC-000486,South City,lm St 10,B ۶۰,۲,PC30060,FAM-X-000486,2025-12-07
ORD-0001717,ACC-000487,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۳,PC 3 0060,FAM-00239,2025-04-16
ORD-0001718,ACC-000487,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۳,PC 3 0060,FAM-00239,2025-09-02
ORD-0001719,ACC-000488,South City,Elm Street 10,Building 60,Unit 3,PC-3-0060,FAM-00239,2025-11-01
ORD-0001720,ACC-000488,South City,Elm Street 10,Building 60,Unit 3,PC-3-0060,FAM-00239,2025-11-21
ORD-0001721,ACC-000489,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۴,PC 3 0060,FAM-00240,2025-03-18
ORD-0001722,ACC-000489,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۴,PC 3 0060,FAM-00240,2025-04-02
ORD-0001723,ACC-000489,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۴,PC 3 0060,FAM-00240,2025-10-28
ORD-0001724,ACC-000489,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۴,PC 3 0060,FAM-00240,2025-05-18
ORD-0001725,ACC-000490,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۴,PC 3 0060,FAM-00240,2025-12-29
ORD-0001726,ACC-000490,SOUTH CITY,Elm St. 10,Bldg-60,Apt ۴,PC 3 0060,FAM-00240,2025-07-29
ORD-0001727,ACC-000491,North City,Cedar S 11,B ۶۱,۱,PC10061,FAM-X-000491,2025-01-25
ORD-0001728,ACC-000491,North City,Cedar S 11,B ۶۱,۱,PC10061,FAM-X-000491,2025-12-29
ORD-0001729,ACC-000491,North City,Cedar S 11,B ۶۱,۱,PC10061,FAM-X-000491,2025-03-06
ORD-0001730,ACC-000491,North City,Cedar S 11,B ۶۱,۱,PC10061,FAM-X-000491,2025-06-03
ORD-0001731,ACC-000491,North City,Cedar S 11,B ۶۱,۱,PC10061,FAM-X-000491,2025-03-27
ORD-0001732,ACC-000492,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۱,PC 1 0061,FAM-00241,2025-11-29
ORD-0001733,ACC-000492,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۱,PC 1 0061,FAM-00241,2025-12-05
ORD-0001734,ACC-000492,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۱,PC 1 0061,FAM-00241,2025-03-18
ORD-0001735,ACC-000492,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۱,PC 1 0061,FAM-00241,2025-05-24
ORD-0001736,ACC-000492,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۱,PC 1 0061,FAM-00241,2025-05-30
ORD-0001737,ACC-000493,North City,Cedar Street 11,Building 61,Unit 1,PC-1-0061,FAM-00241,2025-04-25
ORD-0001738,ACC-000493,North City,Cedar Street 11,Building 61,Unit 1,PC-1-0061,FAM-00241,2025-11-03
ORD-0001739,ACC-000493,North City,Cedar Street 11,Building 61,Unit 1,PC-1-0061,FAM-00241,2025-09-09
ORD-0001740,ACC-000493,North City,Cedar Street 11,Building 61,Unit 1,PC-1-0061,FAM-00241,2025-05-25
ORD-0001741,ACC-000494,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۱,PC 1 0061,FAM-00241,2025-06-29
ORD-0001742,ACC-000494,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۱,PC 1 0061,FAM-00241,2025-07-25
ORD-0001743,ACC-000495,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۲,PC 1 0061,FAM-00242,2025-04-21
ORD-0001744,ACC-000495,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۲,PC 1 0061,FAM-00242,2025-08-13
ORD-0001745,ACC-000495,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۲,PC 1 0061,FAM-00242,2025-07-26
ORD-0001746,ACC-000495,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۲,PC 1 0061,FAM-00242,2025-06-13
ORD-0001747,ACC-000495,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۲,PC 1 0061,FAM-00242,2025-04-15
ORD-0001748,ACC-000496,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۲,PC 1 0061,FAM-00242,2025-03-24
ORD-0001749,ACC-000496,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۲,PC 1 0061,FAM-00242,2025-07-02
ORD-0001750,ACC-000496,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۲,PC 1 0061,FAM-00242,2025-02-14
ORD-0001751,ACC-000497,North City,Cedr St 11,B ۶۱,۲,,FAM-00242,2025-11-08
ORD-0001752,ACC-000497,North City,Cedr St 11,B ۶۱,۲,,FAM-00242,2025-04-10
ORD-0001753,ACC-000497,North City,Cedr St 11,B ۶۱,۲,,FAM-00242,2025-02-26
ORD-0001754,ACC-000497,North City,Cedr St 11,B ۶۱,۲,,FAM-00242,2025-02-01
ORD-0001755,ACC-000498,North City,Cedar Street 11,Building 61,Unit 2,PC-1-0061,FAM-00242,2025-05-12
ORD-0001756,ACC-000498,North City,Cedar Street 11,Building 61,Unit 2,PC-1-0061,FAM-00242,2025-03-29
ORD-0001757,ACC-000498,North City,Cedar Street 11,Building 61,Unit 2,PC-1-0061,FAM-00242,2025-09-28
ORD-0001758,ACC-000498,North City,Cedar Street 11,Building 61,Unit 2,PC-1-0061,FAM-00242,2025-09-03
ORD-0001759,ACC-000499,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۳,PC 1 0061,FAM-X-000499,2025-12-13
ORD-0001760,ACC-000499,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۳,PC 1 0061,FAM-X-000499,2025-05-22
ORD-0001761,ACC-000500,North City,Cear St 11,B ۶۱,,PC10061,FAM-X-000500,2025-01-12
ORD-0001762,ACC-000500,North City,Cear St 11,B ۶۱,,PC10061,FAM-X-000500,2025-12-11
ORD-0001763,ACC-000500,North City,Cear St 11,B ۶۱,,PC10061,FAM-X-000500,2025-05-24
ORD-0001764,ACC-000500,North City,Cear St 11,B ۶۱,,PC10061,FAM-X-000500,2025-12-08
ORD-0001765,ACC-000501,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000501,2025-09-03
ORD-0001766,ACC-000501,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000501,2025-07-14
ORD-0001767,ACC-000501,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000501,2025-01-10
ORD-0001768,ACC-000501,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000501,2025-05-22
ORD-0001769,ACC-000501,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000501,2025-09-24
ORD-0001770,ACC-000502,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000502,2025-01-08
ORD-0001771,ACC-000502,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000502,2025-06-20
ORD-0001772,ACC-000502,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000502,2025-07-05
ORD-0001773,ACC-000502,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000502,2025-11-22
ORD-0001774,ACC-000502,NORTH CITY,Cedar St. 11,Bldg-61,Apt ۴,PC 1 0061,FAM-X-000502,2025-04-24
ORD-0001775,ACC-000503,North City,Cedar Street 11,Building 61,Unit 4,PC-1-0061,FAM-X-000503,2025-07-23
ORD-0001776,ACC-000503,North City,Cedar Street 11,Building 61,Unit 4,PC-1-0061,FAM-X-000503,2025-08-23
ORD-0001777,ACC-000504,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000504,2025-04-02
ORD-0001778,ACC-000504,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000504,2025-10-29
ORD-0001779,ACC-000504,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000504,2025-02-20
ORD-0001780,ACC-000505,Central City,Male St 11,B ۶۲,۲,PC20062,FAM-X-000505,2025-05-28
ORD-0001781,ACC-000505,Central City,Male St 11,B ۶۲,۲,PC20062,FAM-X-000505,2025-01-05
ORD-0001782,ACC-000505,Central City,Male St 11,B ۶۲,۲,PC20062,FAM-X-000505,2025-06-04
ORD-0001783,ACC-000505,Central City,Male St 11,B ۶۲,۲,PC20062,FAM-X-000505,2025-07-23
ORD-0001784,ACC-000506,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۱,PC 2 0062,FAM-X-000506,2025-10-22
ORD-0001785,ACC-000506,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۱,PC 2 0062,FAM-X-000506,2025-04-02
ORD-0001786,ACC-000506,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۱,PC 2 0062,FAM-X-000506,2025-05-10
ORD-0001787,ACC-000506,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۱,PC 2 0062,FAM-X-000506,2025-09-01
ORD-0001788,ACC-000506,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۱,PC 2 0062,FAM-X-000506,2025-05-30
ORD-0001789,ACC-000507,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000507,2025-09-28
ORD-0001790,ACC-000507,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000507,2025-11-04
ORD-0001791,ACC-000507,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000507,2025-10-14
ORD-0001792,ACC-000508,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000508,2025-05-24
ORD-0001793,ACC-000508,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000508,2025-07-08
ORD-0001794,ACC-000509,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000509,2025-09-16
ORD-0001795,ACC-000509,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000509,2025-04-20
ORD-0001796,ACC-000509,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000509,2025-03-14
ORD-0001797,ACC-000509,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000509,2025-07-22
ORD-0001798,ACC-000509,Central City,Maple Street 11,Building 62,Unit 1,PC-2-0062,FAM-X-000509,2025-01-13
ORD-0001799,ACC-000510,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۲,PC 2 0062,FAM-X-000510,2025-10-19
ORD-0001800,ACC-000510,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۲,PC 2 0062,FAM-X-000510,2025-03-08
ORD-0001801,ACC-000510,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۲,PC 2 0062,FAM-X-000510,2025-01-21
ORD-0001802,ACC-000511,Central City,Maple Street 11,Building 62,Unit 3,PC-2-0062,FAM-X-000511,2025-07-14
ORD-0001803,ACC-000511,Central City,Maple Street 11,Building 62,Unit 3,PC-2-0062,FAM-X-000511,2025-03-05
ORD-0001804,ACC-000511,Central City,Maple Street 11,Building 62,Unit 3,PC-2-0062,FAM-X-000511,2025-03-19
ORD-0001805,ACC-000511,Central City,Maple Street 11,Building 62,Unit 3,PC-2-0062,FAM-X-000511,2025-10-07
ORD-0001806,ACC-000512,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۳,PC 2 0062,FAM-00247,2025-03-17
ORD-0001807,ACC-000512,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۳,PC 2 0062,FAM-00247,2025-10-10
ORD-0001808,ACC-000513,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۳,PC 2 0062,FAM-00247,2025-12-12
ORD-0001809,ACC-000513,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۳,PC 2 0062,FAM-00247,2025-03-24
ORD-0001810,ACC-000514,Central City,Maple Street 11,Building 62,Unit 4,PC-2-0062,FAM-X-000514,2025-11-18
ORD-0001811,ACC-000514,Central City,Maple Street 11,Building 62,Unit 4,PC-2-0062,FAM-X-000514,2025-05-29
ORD-0001812,ACC-000514,Central City,Maple Street 11,Building 62,Unit 4,PC-2-0062,FAM-X-000514,2025-10-19
ORD-0001813,ACC-000514,Central City,Maple Street 11,Building 62,Unit 4,PC-2-0062,FAM-X-000514,2025-11-27
ORD-0001814,ACC-000515,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۴,PC 2 0062,FAM-X-000515,2025-07-11
ORD-0001815,ACC-000515,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۴,PC 2 0062,FAM-X-000515,2025-09-04
ORD-0001816,ACC-000515,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۴,PC 2 0062,FAM-X-000515,2025-07-26
ORD-0001817,ACC-000515,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۴,PC 2 0062,FAM-X-000515,2025-07-11
ORD-0001818,ACC-000515,CENTRAL CITY,Maple St. 11,Bldg-62,Apt ۴,PC 2 0062,FAM-X-000515,2025-06-09
ORD-0001819,ACC-000516,Central City,Mapl St 11,B ۶۲,,,FAM-X-000516,2025-01-27
ORD-0001820,ACC-000516,Central City,Mapl St 11,B ۶۲,,,FAM-X-000516,2025-08-04
ORD-0001821,ACC-000517,South City,Willow S 11,B ۶۳,۱,,FAM-X-000517,2025-10-19
ORD-0001822,ACC-000517,South City,Willow S 11,B ۶۳,۱,,FAM-X-000517,2025-03-21
ORD-0001823,ACC-000517,South City,Willow S 11,B ۶۳,۱,,FAM-X-000517,2025-11-20
ORD-0001824,ACC-000518,South City,Willow Street 11,Building 63,Unit 1,PC-3-0063,FAM-X-000518,2025-10-03
ORD-0001825,ACC-000518,South City,Willow Street 11,Building 63,Unit 1,PC-3-0063,FAM-X-000518,2025-08-08
ORD-0001826,ACC-000519,South City,Willow Street 11,Building 63,Unit 2,PC-3-0063,FAM-00250,2025-06-23
ORD-0001827,ACC-000519,South City,Willow Street 11,Building 63,Unit 2,PC-3-0063,FAM-00250,2025-02-12
ORD-0001828,ACC-000519,South City,Willow Street 11,Building 63,Unit 2,PC-3-0063,FAM-00250,2025-10-15
ORD-0001829,ACC-000520,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۲,PC 3 0063,FAM-00250,2025-04-25
ORD-0001830,ACC-000520,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۲,PC 3 0063,FAM-00250,2025-03-21
ORD-0001831,ACC-000521,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۳,PC 3 0063,FAM-X-000521,2025-12-08
ORD-0001832,ACC-000521,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۳,PC 3 0063,FAM-X-000521,2025-06-15
ORD-0001833,ACC-000521,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۳,PC 3 0063,FAM-X-000521,2025-05-21
ORD-0001834,ACC-000521,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۳,PC 3 0063,FAM-X-000521,2025-07-16
ORD-0001835,ACC-000522,South City,Willow Street 11,Building 63,Unit 3,PC-3-0063,FAM-X-000522,2025-06-17
ORD-0001836,ACC-000522,South City,Willow Street 11,Building 63,Unit 3,PC-3-0063,FAM-X-000522,2025-09-28
ORD-0001837,ACC-000522,South City,Willow Street 11,Building 63,Unit 3,PC-3-0063,FAM-X-000522,2025-03-23
ORD-0001838,ACC-000522,South City,Willow Street 11,Building 63,Unit 3,PC-3-0063,FAM-X-000522,2025-12-27
ORD-0001839,ACC-000522,South City,Willow Street 11,Building 63,Unit 3,PC-3-0063,FAM-X-000522,2025-10-22
ORD-0001840,ACC-000523,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۴,PC 3 0063,FAM-00252,2025-10-02
ORD-0001841,ACC-000523,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۴,PC 3 0063,FAM-00252,2025-10-09
ORD-0001842,ACC-000523,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۴,PC 3 0063,FAM-00252,2025-05-03
ORD-0001843,ACC-000523,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۴,PC 3 0063,FAM-00252,2025-12-31
ORD-0001844,ACC-000523,SOUTH CITY,Willow St. 11,Bldg-63,Apt ۴,PC 3 0063,FAM-00252,2025-01-04
ORD-0001845,ACC-000524,South City,Willow Street 11,Building 63,Unit 4,PC-3-0063,FAM-00252,2025-08-10
ORD-0001846,ACC-000524,South City,Willow Street 11,Building 63,Unit 4,PC-3-0063,FAM-00252,2025-02-13
ORD-0001847,ACC-000524,South City,Willow Street 11,Building 63,Unit 4,PC-3-0063,FAM-00252,2025-04-12
ORD-0001848,ACC-000525,NORTH CITY,Oak St. 11,Bldg-64,Apt ۱,PC 1 0064,FAM-X-000525,2025-10-19
ORD-0001849,ACC-000525,NORTH CITY,Oak St. 11,Bldg-64,Apt ۱,PC 1 0064,FAM-X-000525,2025-03-09
ORD-0001850,ACC-000526,North City,Oak Street 11,Building 64,Unit 2,PC-1-0064,FAM-X-000526,2025-11-15
ORD-0001851,ACC-000526,North City,Oak Street 11,Building 64,Unit 2,PC-1-0064,FAM-X-000526,2025-03-17
ORD-0001852,ACC-000527,North City,Oak Street 11,Building 64,Unit 3,PC-1-0064,FAM-X-000527,2025-06-23
ORD-0001853,ACC-000527,North City,Oak Street 11,Building 64,Unit 3,PC-1-0064,FAM-X-000527,2025-07-23
ORD-0001854,ACC-000527,North City,Oak Street 11,Building 64,Unit 3,PC-1-0064,FAM-X-000527,2025-07-10
ORD-0001855,ACC-000527,North City,Oak Street 11,Building 64,Unit 3,PC-1-0064,FAM-X-000527,2025-04-14
ORD-0001856,ACC-000528,North City,Oak t 11,B ۶۴,۵,,FAM-X-000528,2025-12-22
ORD-0001857,ACC-000528,North City,Oak t 11,B ۶۴,۵,,FAM-X-000528,2025-12-24
ORD-0001858,ACC-000528,North City,Oak t 11,B ۶۴,۵,,FAM-X-000528,2025-12-06
ORD-0001859,ACC-000528,North City,Oak t 11,B ۶۴,۵,,FAM-X-000528,2025-09-27
ORD-0001860,ACC-000529,NORTH CITY,Oak St. 11,Bldg-64,Apt ۴,PC 1 0064,FAM-00256,2025-10-24
ORD-0001861,ACC-000529,NORTH CITY,Oak St. 11,Bldg-64,Apt ۴,PC 1 0064,FAM-00256,2025-07-10
ORD-0001862,ACC-000529,NORTH CITY,Oak St. 11,Bldg-64,Apt ۴,PC 1 0064,FAM-00256,2025-09-26
ORD-0001863,ACC-000529,NORTH CITY,Oak St. 11,Bldg-64,Apt ۴,PC 1 0064,FAM-00256,2025-02-17
ORD-0001864,ACC-000529,NORTH CITY,Oak St. 11,Bldg-64,Apt ۴,PC 1 0064,FAM-00256,2025-03-23
ORD-0001865,ACC-000530,Central City,Pie St 11,B ۶۵,۱,,FAM-00257,2025-07-10
ORD-0001866,ACC-000530,Central City,Pie St 11,B ۶۵,۱,,FAM-00257,2025-05-16
ORD-0001867,ACC-000530,Central City,Pie St 11,B ۶۵,۱,,FAM-00257,2025-08-12
ORD-0001868,ACC-000530,Central City,Pie St 11,B ۶۵,۱,,FAM-00257,2025-01-17
ORD-0001869,ACC-000531,Central City,Pin St 11,B ۶۵,۱,,FAM-00257,2025-05-16
ORD-0001870,ACC-000531,Central City,Pin St 11,B ۶۵,۱,,FAM-00257,2025-08-03
ORD-0001871,ACC-000531,Central City,Pin St 11,B ۶۵,۱,,FAM-00257,2025-11-20
ORD-0001872,ACC-000532,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۲,PC 2 0065,FAM-X-000532,2025-09-20
ORD-0001873,ACC-000532,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۲,PC 2 0065,FAM-X-000532,2025-05-18
ORD-0001874,ACC-000533,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۳,PC 2 0065,FAM-X-000533,2025-10-25
ORD-0001875,ACC-000533,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۳,PC 2 0065,FAM-X-000533,2025-05-31
ORD-0001876,ACC-000533,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۳,PC 2 0065,FAM-X-000533,2025-04-28
ORD-0001877,ACC-000534,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000534,2025-06-07
ORD-0001878,ACC-000534,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000534,2025-03-14
ORD-0001879,ACC-000534,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000534,2025-09-30
ORD-0001880,ACC-000534,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000534,2025-01-03
ORD-0001881,ACC-000534,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000534,2025-06-17
ORD-0001882,ACC-000535,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000535,2025-07-11
ORD-0001883,ACC-000535,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000535,2025-03-20
ORD-0001884,ACC-000535,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000535,2025-04-26
ORD-0001885,ACC-000535,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000535,2025-07-11
ORD-0001886,ACC-000536,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000536,2025-11-01
ORD-0001887,ACC-000536,CENTRAL CITY,Pine St. 11,Bldg-65,Apt ۴,PC 2 0065,FAM-X-000536,2025-02-15
ORD-0001888,ACC-000537,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۱,PC 3 0066,FAM-X-000537,2025-12-06
ORD-0001889,ACC-000537,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۱,PC 3 0066,FAM-X-000537,2025-03-23
ORD-0001890,ACC-000537,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۱,PC 3 0066,FAM-X-000537,2025-01-14
ORD-0001891,ACC-000538,South City,Elm Street 11,Building 66,Unit 2,PC-3-0066,FAM-00262,2025-02-13
ORD-0001892,ACC-000538,South City,Elm Street 11,Building 66,Unit 2,PC-3-0066,FAM-00262,2025-11-18
ORD-0001893,ACC-000538,South City,Elm Street 11,Building 66,Unit 2,PC-3-0066,FAM-00262,2025-03-21
ORD-0001894,ACC-000538,South City,Elm Street 11,Building 66,Unit 2,PC-3-0066,FAM-00262,2025-02-13
ORD-0001895,ACC-000538,South City,Elm Street 11,Building 66,Unit 2,PC-3-0066,FAM-00262,2025-04-11
ORD-0001896,ACC-000539,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۲,PC 3 0066,FAM-00262,2025-01-01
ORD-0001897,ACC-000539,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۲,PC 3 0066,FAM-00262,2025-02-15
ORD-0001898,ACC-000539,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۲,PC 3 0066,FAM-00262,2025-03-01
ORD-0001899,ACC-000539,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۲,PC 3 0066,FAM-00262,2025-03-13
ORD-0001900,ACC-000540,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۳,PC 3 0066,FAM-00263,2025-05-30
ORD-0001901,ACC-000540,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۳,PC 3 0066,FAM-00263,2025-01-09
ORD-0001902,ACC-000541,South City,Elm t 11,B ۶۶,,,FAM-X-000541,2025-07-27
ORD-0001903,ACC-000541,South City,Elm t 11,B ۶۶,,,FAM-X-000541,2025-08-14
ORD-0001904,ACC-000542,South City,Elm Street 11,Building 66,Unit 4,PC-3-0066,FAM-X-000542,2025-12-22
ORD-0001905,ACC-000542,South City,Elm Street 11,Building 66,Unit 4,PC-3-0066,FAM-X-000542,2025-05-28
ORD-0001906,ACC-000542,South City,Elm Street 11,Building 66,Unit 4,PC-3-0066,FAM-X-000542,2025-03-16
ORD-0001907,ACC-000543,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۴,PC 3 0066,FAM-X-000543,2025-06-03
ORD-0001908,ACC-000543,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۴,PC 3 0066,FAM-X-000543,2025-02-15
ORD-0001909,ACC-000543,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۴,PC 3 0066,FAM-X-000543,2025-05-21
ORD-0001910,ACC-000543,SOUTH CITY,Elm St. 11,Bldg-66,Apt ۴,PC 3 0066,FAM-X-000543,2025-06-09
ORD-0001911,ACC-000544,North City,Cedar S 12,B ۶۷,۱,,FAM-X-000544,2025-12-20
ORD-0001912,ACC-000544,North City,Cedar S 12,B ۶۷,۱,,FAM-X-000544,2025-08-05
ORD-0001913,ACC-000544,North City,Cedar S 12,B ۶۷,۱,,FAM-X-000544,2025-01-22
ORD-0001914,ACC-000545,NORTH CITY,Cedar St. 12,Bldg-67,Apt ۲,PC 1 0067,FAM-00266,2025-07-14
ORD-0001915,ACC-000545,NORTH CITY,Cedar St. 12,Bldg-67,Apt ۲,PC 1 0067,FAM-00266,2025-02-25
ORD-0001916,ACC-000545,NORTH CITY,Cedar St. 12,Bldg-67,Apt ۲,PC 1 0067,FAM-00266,2025-09-03
ORD-0001917,ACC-000545,NORTH CITY,Cedar St. 12,Bldg-67,Apt ۲,PC 1 0067,FAM-00266,2025-02-13
ORD-0001918,ACC-000546,North City,Cedar Street 12,Building 67,Unit 2,PC-1-0067,FAM-00266,2025-04-04
