account_id,city_norm,street_norm,building_norm,unit_norm,postcode_norm,family_token_norm,observed_orders,exact_address_key
ACC-001376,south city,willw street 29,171,,,fam x 001376,2,south city|willw street 29|171||
ACC-001377,south city,willow street 29,171,2,pc30171,fam x 001377,4,south city|willow street 29|171|2|pc30171
ACC-001378,south city,willo street 29,171,2,pc30171,fam x 001378,2,south city|willo street 29|171|2|pc30171
ACC-001379,south city,willow street 29,171,2,pc30171,fam x 001379,2,south city|willow street 29|171|2|pc30171
ACC-001380,south city,willow street 29,171,3,pc30171,fam x 001380,3,south city|willow street 29|171|3|pc30171
ACC-001381,south city,willow street 29,171,3,pc30171,fam x 001381,5,south city|willow street 29|171|3|pc30171
ACC-001382,south city,willow street 29,171,3,pc30171,fam x 001382,2,south city|willow street 29|171|3|pc30171
ACC-001383,south city,wilow street 29,171,,,fam x 001383,3,south city|wilow street 29|171||
ACC-001384,south city,willow street 29,171,3,pc30171,fam x 001384,2,south city|willow street 29|171|3|pc30171
ACC-001385,south city,willow street 29,171,3,pc30171,fam x 001385,2,south city|willow street 29|171|3|pc30171
ACC-001386,south city,willow street 29,171,4,pc30171,fam x 001386,2,south city|willow street 29|171|4|pc30171
ACC-001387,south city,willow street 29,171,4,pc30171,fam x 001387,4,south city|willow street 29|171|4|pc30171
ACC-001388,south city,willow t 29,171,4,pc30171,fam x 001388,2,south city|willow t 29|171|4|pc30171
ACC-001389,north city,oak s 29,172,1,,fam x 001389,2,north city|oak s 29|172|1|
ACC-001390,north city,oak street 29,172,1,pc10172,fam x 001390,2,north city|oak street 29|172|1|pc10172
ACC-001391,north city,oak street 29,172,1,pc10172,fam x 001391,2,north city|oak street 29|172|1|pc10172
ACC-001392,north city,oak street 29,172,1,pc10172,fam x 001392,4,north city|oak street 29|172|1|pc10172
ACC-001393,north city,oak street 29,172,2,pc10172,fam x 001393,4,north city|oak street 29|172|2|pc10172
ACC-001394,north city,oak street 29,172,3,pc10172,fam x 001394,5,north city|oak street 29|172|3|pc10172
ACC-001395,north city,oak street 29,172,4,pc10172,fam x 001395,5,north city|oak street 29|172|4|pc10172
ACC-001396,central city,pine t 29,173,1,,fam x 001396,4,central city|pine t 29|173|1|
ACC-001397,central city,pine street 29,173,2,pc20173,fam x 001397,5,central city|pine street 29|173|2|pc20173
ACC-001398,central city,pne street 29,173,3,pc20173,fam x 001398,3,central city|pne street 29|173|3|pc20173
ACC-001399,central city,pine street 29,173,4,pc20173,fam 00692,3,central city|pine street 29|173|4|pc20173
ACC-001400,central city,pine street 29,173,4,pc20173,fam 00692,3,central city|pine street 29|173|4|pc20173
ACC-001401,central city,pine street 29,173,4,pc20173,fam 00692,2,central city|pine street 29|173|4|pc20173
ACC-001402,south city,elm street 29,174,1,pc30174,fam x 001402,5,south city|elm street 29|174|1|pc30174
ACC-001403,south city,elm street 29,174,1,pc30174,fam x 001403,3,south city|elm street 29|174|1|pc30174
ACC-001404,south city,elm street 29,174,1,pc30174,fam x 001404,2,south city|elm street 29|174|1|pc30174
ACC-001405,south city,elm street 29,174,2,pc30174,fam x 001405,5,south city|elm street 29|174|2|pc30174
ACC-001406,south city,elm street 29,174,2,pc30174,fam x 001406,2,south city|elm street 29|174|2|pc30174
ACC-001407,south city,lm street 29,174,3,pc30174,fam 00695,3,south city|lm street 29|174|3|pc30174
ACC-001408,south city,elm street 29,174,3,pc30174,fam 00695,2,south city|elm street 29|174|3|pc30174
ACC-001409,south city,elm street 29,174,4,pc30174,fam 00696,5,south city|elm street 29|174|4|pc30174
ACC-001410,south city,elm street 29,174,4,pc30174,fam 00696,3,south city|elm street 29|174|4|pc30174
ACC-001411,north city,cedar street 30,175,1,pc10175,fam x 001411,5,north city|cedar street 30|175|1|pc10175
ACC-001412,north city,cedar street 30,175,2,pc10175,fam 00698,2,north city|cedar street 30|175|2|pc10175
ACC-001413,north city,cedar t 30,175,,pc10175,fam 00698,5,north city|cedar t 30|175||pc10175
ACC-001414,north city,cedar s 30,175,3,,fam x 001414,3,north city|cedar s 30|175|3|
ACC-001415,north city,cdar street 30,175,4,,fam 00700,5,north city|cdar street 30|175|4|
ACC-001416,north city,cedar street 30,175,4,pc10175,fam 00700,3,north city|cedar street 30|175|4|pc10175
ACC-001417,central city,maple street 30,176,1,pc20176,fam 00701,4,central city|maple street 30|176|1|pc20176
ACC-001418,central city,mple street 30,176,2,,fam 00701,4,central city|mple street 30|176|2|
ACC-001419,central city,maple street 30,176,2,pc20176,fam x 001419,5,central city|maple street 30|176|2|pc20176
ACC-001420,central city,maple street 30,176,3,pc20176,fam x 001420,4,central city|maple street 30|176|3|pc20176
ACC-001421,central city,maple t 30,176,5,,fam x 001421,5,central city|maple t 30|176|5|
ACC-001422,central city,maple street 30,176,4,pc20176,fam x 001422,5,central city|maple street 30|176|4|pc20176
ACC-001423,central city,mape street 30,176,4,,fam x 001423,5,central city|mape street 30|176|4|
ACC-001424,central city,maple street 30,176,4,pc20176,fam x 001424,5,central city|maple street 30|176|4|pc20176
ACC-001425,central city,maple street 30,176,4,pc20176,fam x 001425,3,central city|maple street 30|176|4|pc20176
ACC-001426,central city,male street 30,176,4,,fam x 001426,2,central city|male street 30|176|4|
ACC-001427,south city,willow street 30,177,1,pc30177,fam 00705,3,south city|willow street 30|177|1|pc30177
ACC-001428,south city,willow street 30,177,1,pc30177,fam 00705,5,south city|willow street 30|177|1|pc30177
ACC-001429,south city,wilow street 30,177,,,fam 00705,4,south city|wilow street 30|177||
ACC-001430,south city,willow street 30,177,2,pc30177,fam x 001430,4,south city|willow street 30|177|2|pc30177
ACC-001431,south city,willow street 30,177,3,pc30177,fam 00707,2,south city|willow street 30|177|3|pc30177
ACC-001432,south city,willow street 30,177,3,pc30177,fam 00707,5,south city|willow street 30|177|3|pc30177
ACC-001433,south city,willow street 30,177,3,pc30177,fam 00707,2,south city|willow street 30|177|3|pc30177
ACC-001434,south city,willow street 30,177,3,pc30177,fam 00707,3,south city|willow street 30|177|3|pc30177
ACC-001435,south city,willow street 30,177,4,pc30177,fam x 001435,2,south city|willow street 30|177|4|pc30177
ACC-001436,south city,willow street 30,177,4,pc30177,fam x 001436,4,south city|willow street 30|177|4|pc30177
ACC-001437,south city,willow street 30,177,4,pc30177,fam x 001437,5,south city|willow street 30|177|4|pc30177
ACC-001438,south city,willow street 30,177,4,pc30177,fam x 001438,3,south city|willow street 30|177|4|pc30177
ACC-001439,north city,oak street 30,178,1,pc10178,fam 00709,2,north city|oak street 30|178|1|pc10178
ACC-001440,north city,oak street 30,178,1,pc10178,fam 00709,2,north city|oak street 30|178|1|pc10178
ACC-001441,north city,oak street 30,178,1,pc10178,fam 00709,5,north city|oak street 30|178|1|pc10178
ACC-001442,north city,oak street 30,178,1,pc10178,fam 00709,3,north city|oak street 30|178|1|pc10178
ACC-001443,north city,oak street 30,178,2,pc10178,fam x 001443,3,north city|oak street 30|178|2|pc10178
ACC-001444,north city,oak street 30,178,3,pc10178,fam 00711,5,north city|oak street 30|178|3|pc10178
ACC-001445,north city,oak street 30,178,3,pc10178,fam 00711,4,north city|oak street 30|178|3|pc10178
ACC-001446,north city,oak street 30,178,4,pc10178,fam x 001446,5,north city|oak street 30|178|4|pc10178
ACC-001447,central city,ine street 30,179,1,,fam 00713,5,central city|ine street 30|179|1|
ACC-001448,central city,pine street 30,179,1,pc20179,fam 00713,3,central city|pine street 30|179|1|pc20179
ACC-001449,central city,pine street 30,179,1,pc20179,fam 00713,5,central city|pine street 30|179|1|pc20179
ACC-001450,central city,pine street 30,179,1,pc20179,fam 00713,2,central city|pine street 30|179|1|pc20179
ACC-001451,central city,pine street 30,179,2,pc20179,fam x 001451,2,central city|pine street 30|179|2|pc20179
ACC-001452,central city,pine street 30,179,3,pc20179,fam x 001452,5,central city|pine street 30|179|3|pc20179
ACC-001453,central city,pine street 30,179,3,pc20179,fam 00715,3,central city|pine street 30|179|3|pc20179
ACC-001454,central city,ine street 30,179,3,,fam 00715,5,central city|ine street 30|179|3|
ACC-001455,central city,pine street 30,179,3,pc20179,fam 00715,3,central city|pine street 30|179|3|pc20179
ACC-001456,central city,pine street 30,179,4,pc20179,fam 00716,4,central city|pine street 30|179|4|pc20179
ACC-001457,central city,pine street 30,179,4,pc20179,fam 00716,3,central city|pine street 30|179|4|pc20179
ACC-001458,central city,pine street 30,179,4,pc20179,fam x 001458,2,central city|pine street 30|179|4|pc20179
ACC-001459,central city,pine street 30,179,4,pc20179,fam 00716,4,central city|pine street 30|179|4|pc20179
ACC-001460,south city,elm street 30,180,1,pc30180,fam x 001460,3,south city|elm street 30|180|1|pc30180
ACC-001461,south city,elm street 30,180,2,pc30180,fam x 001461,5,south city|elm street 30|180|2|pc30180
ACC-001462,south city,elm street 30,180,2,pc30180,fam x 001462,4,south city|elm street 30|180|2|pc30180
ACC-001463,south city,elm street 30,180,2,pc30180,fam x 001463,4,south city|elm street 30|180|2|pc30180
ACC-001464,south city,elm street 30,180,2,pc30180,fam x 001464,3,south city|elm street 30|180|2|pc30180
ACC-001465,south city,elm street 30,180,3,pc30180,fam x 001465,4,south city|elm street 30|180|3|pc30180
ACC-001466,south city,elm street 30,180,3,pc30180,fam x 001466,4,south city|elm street 30|180|3|pc30180
ACC-001467,south city,elm street 30,180,3,pc30180,fam x 001467,5,south city|elm street 30|180|3|pc30180
ACC-001468,south city,elm t 30,180,5,,fam 00720,3,south city|elm t 30|180|5|
ACC-001469,south city,elm street 30,180,4,pc30180,fam 00720,3,south city|elm street 30|180|4|pc30180
